DELIVERY_START,load_forecast,coal_power_available,gas_power_available,nucelear_power_available,wind_power_forecasts_average,solar_power_forecasts_average,wind_power_forecasts_std,solar_power_forecasts_std,predicted_spot_price
2022-02-06 15:00:00+01:00,56461.0,2806.0,11914.0,45352.0,14170.0,2101.0,53.262750913941936,56.29458830357417,
2022-02-06 16:00:00+01:00,55821.0,2806.0,11914.0,45352.0,14156.0,1013.0,61.79065399099459,19.08693072156309,
2022-02-06 17:00:00+01:00,57698.0,2806.0,11914.0,45352.0,14124.0,310.0,75.7114824278888,6.131335687346094,
2022-02-06 18:00:00+01:00,62787.0,2806.0,11914.0,45352.0,14116.0,31.0,107.54111801302712,1.7503901125801875,
2022-02-06 19:00:00+01:00,64541.0,2806.0,11914.0,45352.0,14117.0,0.0,124.71428935071499,0.0,
2022-02-06 20:00:00+01:00,62386.0,2806.0,11914.0,45352.0,14050.0,0.0,109.4063163784082,0.0,
2022-02-06 21:00:00+01:00,59950.0,2806.0,11914.0,45832.0,13889.0,0.0,82.09475748395538,0.0,
2022-02-06 22:00:00+01:00,60142.0,2806.0,11914.0,45832.0,13734.0,0.0,69.35967333915447,0.0,
2022-02-06 23:00:00+01:00,60889.0,2806.0,11914.0,45832.0,13578.0,0.0,70.66722820980809,0.0,
2022-02-07 00:00:00+01:00,60395.0,2806.0,11487.0,45882.0,13295.0,0.0,53.2757041586005,0.0,
2022-02-07 01:00:00+01:00,57795.0,2806.0,11487.0,45882.0,12907.0,0.0,37.91825573054493,0.0,
2022-02-07 02:00:00+01:00,57010.0,2806.0,11487.0,45882.0,12311.0,0.0,35.83262653201714,0.0,
2022-02-07 03:00:00+01:00,55153.0,2806.0,11487.0,45882.0,11431.0,0.0,44.253614009944954,0.0,
2022-02-07 04:00:00+01:00,54815.0,2806.0,11487.0,45882.0,10146.0,0.0,76.11543091600662,0.0,
2022-02-07 05:00:00+01:00,57776.0,2806.0,11487.0,45882.0,8353.0,0.0,30.94233515065023,0.0,
2022-02-07 06:00:00+01:00,63620.0,2806.0,11487.0,45882.0,6549.0,0.0,36.55495460101648,0.0,
2022-02-07 07:00:00+01:00,69182.0,3386.0,11487.0,45882.0,5059.0,28.0,27.321912965687048,4.127462623988047,
2022-02-07 08:00:00+01:00,71794.0,3386.0,11487.0,45882.0,4006.0,436.0,43.94548762220022,18.92399659318355,
2022-02-07 09:00:00+01:00,72304.0,3386.0,11487.0,45882.0,3357.0,1422.0,47.04510420931569,85.90024994827702,
2022-02-07 10:00:00+01:00,71595.0,3386.0,11487.0,45882.0,2873.0,2745.0,38.50592009487554,123.19854850176283,
2022-02-07 11:00:00+01:00,70802.0,3386.0,11487.0,45882.0,2617.0,3862.0,41.45479465634835,133.79318983811848,
2022-02-07 12:00:00+01:00,70732.0,3386.0,11487.0,45882.0,2587.0,4425.0,60.86296619122961,134.62191063689994,
2022-02-07 13:00:00+01:00,69306.0,3386.0,11487.0,45882.0,2776.0,4502.0,23.42447186924252,114.7557366102775,
2022-02-07 14:00:00+01:00,67046.0,3386.0,11487.0,45882.0,3097.0,4116.0,28.256990574720998,99.75315940088053,
2022-02-07 15:00:00+01:00,65363.0,3386.0,11487.0,45882.0,2979.0,3293.0,143.02943142573216,117.8328382827886,
2022-02-07 16:00:00+01:00,64188.0,3386.0,11487.0,45882.0,2969.0,1850.0,47.058626050005735,54.67044121696058,
2022-02-07 17:00:00+01:00,64714.0,3386.0,11487.0,45882.0,2798.0,598.0,69.52278945761792,19.424313842552294,
2022-02-07 18:00:00+01:00,71357.0,3386.0,11487.0,45882.0,2770.0,50.0,44.46338782799669,1.4417251570848817,
2022-02-07 19:00:00+01:00,72664.0,3386.0,11487.0,45882.0,2982.0,0.0,44.7157069098147,0.0,
2022-02-07 20:00:00+01:00,68650.0,3386.0,11487.0,45882.0,3347.0,0.0,54.24098930361558,0.0,
2022-02-07 21:00:00+01:00,65191.0,3386.0,11487.0,45882.0,3695.0,0.0,52.638291029816656,0.0,
2022-02-07 22:00:00+01:00,64687.0,3386.0,11487.0,45882.0,4056.0,0.0,96.04699577199368,0.0,
2022-02-07 23:00:00+01:00,64924.0,3386.0,11487.0,45882.0,4311.0,0.0,154.83850009319724,0.0,
2022-02-08 00:00:00+01:00,63070.0,3386.0,11952.0,45882.0,4338.0,0.0,31.99167579639177,0.0,
2022-02-08 01:00:00+01:00,61263.0,3386.0,11952.0,45882.0,4319.0,0.0,31.789750475493243,0.0,
2022-02-08 02:00:00+01:00,60190.0,3386.0,11952.0,45882.0,4368.0,0.0,48.749627114377276,0.0,
2022-02-08 03:00:00+01:00,58149.0,3386.0,11952.0,45882.0,4441.0,0.0,102.15528676666287,0.0,
2022-02-08 04:00:00+01:00,57620.0,3386.0,11952.0,45882.0,4401.0,0.0,141.72799134049643,0.0,
2022-02-08 05:00:00+01:00,59962.0,3386.0,11952.0,45882.0,4328.0,0.0,178.97913121859978,0.0,
2022-02-08 06:00:00+01:00,65541.0,3386.0,11952.0,45882.0,4196.0,0.0,170.1114686454323,0.0,
2022-02-08 07:00:00+01:00,71137.0,3386.0,11952.0,45882.0,3870.0,16.0,97.78335731258298,1.7573375583870186,
2022-02-08 08:00:00+01:00,73528.0,3386.0,11952.0,45882.0,3520.0,450.0,31.95794826825319,23.991351927731415,
2022-02-08 09:00:00+01:00,74015.0,3386.0,11952.0,45882.0,3338.0,1736.0,58.58252098284852,88.2384062631985,
2022-02-08 10:00:00+01:00,72954.0,3386.0,11952.0,45882.0,3192.0,3398.0,60.31792133343922,170.10235288647962,
2022-02-08 11:00:00+01:00,71959.0,3386.0,11952.0,45882.0,3041.0,4666.0,71.51187112933309,205.25234747449474,
2022-02-08 12:00:00+01:00,71816.0,3386.0,11952.0,45402.0,3098.0,5381.0,147.99280145009018,182.26617216680606,
2022-02-08 13:00:00+01:00,69710.0,3386.0,11952.0,45402.0,3253.0,5569.0,180.56408526860702,149.01791794707452,
2022-02-08 14:00:00+01:00,67277.0,3386.0,11952.0,45402.0,3103.0,5168.0,113.38022386377008,84.66404195406685,
2022-02-08 15:00:00+01:00,65029.0,3386.0,11952.0,45402.0,2804.0,4008.0,59.01500347302063,67.89387143017989,
2022-02-08 16:00:00+01:00,64007.0,3386.0,11952.0,45402.0,2520.0,2238.0,67.35772778281274,36.95594760646864,
2022-02-08 17:00:00+01:00,64878.0,3386.0,11952.0,45402.0,2391.0,672.0,53.6149336576212,17.075927546909444,
2022-02-08 18:00:00+01:00,70936.0,3386.0,11952.0,45402.0,2431.0,49.0,83.10922245541038,6.4608098170479735,
2022-02-08 19:00:00+01:00,72072.0,3386.0,11952.0,45402.0,2449.0,0.0,129.60840899625182,0.0,
2022-02-08 20:00:00+01:00,68486.0,3386.0,11952.0,45402.0,2444.0,0.0,158.55150632753396,0.0,
2022-02-08 21:00:00+01:00,64694.0,3386.0,11952.0,45402.0,2466.0,0.0,180.12632912610061,0.0,
2022-02-08 22:00:00+01:00,64911.0,3386.0,11952.0,45402.0,2416.0,0.0,231.3948370965108,0.0,
2022-02-08 23:00:00+01:00,65472.0,3386.0,11952.0,45402.0,2318.0,0.0,295.30399053415584,0.0,
2022-02-09 00:00:00+01:00,63667.0,3386.0,11963.0,46285.0,2287.0,0.0,69.22899388819131,0.0,
2022-02-09 01:00:00+01:00,61718.0,3386.0,11963.0,46285.0,2278.0,0.0,38.829651428584754,0.0,
2022-02-09 02:00:00+01:00,60880.0,3386.0,11963.0,46285.0,2300.0,0.0,32.33990230420849,0.0,
2022-02-09 03:00:00+01:00,59023.0,3386.0,11963.0,46285.0,2376.0,0.0,74.1780449522714,0.0,
2022-02-09 04:00:00+01:00,58605.0,3386.0,11963.0,46285.0,2489.0,0.0,72.25038163953761,0.0,
2022-02-09 05:00:00+01:00,61138.0,3386.0,11963.0,46285.0,2602.0,0.0,45.15886988634411,0.0,
2022-02-09 06:00:00+01:00,66905.0,3386.0,11963.0,46285.0,2633.0,0.0,47.17302319808491,0.0,
2022-02-09 07:00:00+01:00,72283.0,3386.0,11963.0,46407.0,2588.0,23.0,50.09432279680591,0.9428090415820619,
2022-02-09 08:00:00+01:00,74644.0,3386.0,11963.0,46407.0,2460.0,588.0,48.9643394313425,11.963042216968345,
2022-02-09 09:00:00+01:00,74790.0,3386.0,11963.0,46407.0,2227.0,2196.0,43.39287011100544,70.97767300609036,
2022-02-09 10:00:00+01:00,73539.0,3386.0,11963.0,46407.0,1841.0,4152.0,38.11613659962203,118.38201152875712,
2022-02-09 11:00:00+01:00,72359.0,3386.0,11963.0,46407.0,1496.0,5490.0,30.32401278910798,128.46128075647874,
2022-02-09 12:00:00+01:00,71811.0,3386.0,11963.0,46407.0,1366.0,6073.0,24.622177685715094,121.30758183957347,
2022-02-09 13:00:00+01:00,69482.0,3386.0,11963.0,45927.0,1337.0,6009.0,31.822680693743365,95.84825970714775,
2022-02-09 14:00:00+01:00,66663.0,3386.0,11963.0,45927.0,1326.0,5299.0,39.72326658894924,64.50444581121342,
2022-02-09 15:00:00+01:00,62633.0,3386.0,11963.0,45927.0,1491.0,4069.0,58.70739927946666,73.69919019175624,
2022-02-09 16:00:00+01:00,61563.0,3386.0,11963.0,45927.0,1472.0,2272.0,56.56508401972661,41.60321835841281,
2022-02-09 17:00:00+01:00,62747.0,3386.0,11963.0,45927.0,1592.0,707.0,64.00897754494443,35.32608865530593,
2022-02-09 18:00:00+01:00,69662.0,3386.0,11963.0,45927.0,1911.0,60.0,120.42009469498535,7.478806033220789,
2022-02-09 19:00:00+01:00,71415.0,3386.0,11963.0,45927.0,2376.0,0.0,230.67455773730575,0.0,
2022-02-09 20:00:00+01:00,68075.0,3386.0,11963.0,45927.0,2764.0,0.0,310.8454012721815,0.0,
2022-02-09 21:00:00+01:00,64628.0,3386.0,11963.0,46837.0,2951.0,0.0,329.41000167928905,0.0,
2022-02-09 22:00:00+01:00,64570.0,3386.0,11963.0,46837.0,3100.0,0.0,351.4038873767507,0.0,
2022-02-09 23:00:00+01:00,64827.0,3386.0,11963.0,46837.0,3212.0,0.0,343.71270187261246,0.0,
2022-02-10 00:00:00+01:00,63063.0,3386.0,11667.0,45927.0,3338.0,0.0,234.47173973002836,0.0,
2022-02-10 01:00:00+01:00,60402.0,3386.0,11667.0,46407.0,3432.0,0.0,220.37992299099338,0.0,
2022-02-10 02:00:00+01:00,59516.0,3386.0,11667.0,45813.0,3394.0,0.0,158.01261635738013,0.0,
2022-02-10 03:00:00+01:00,57534.0,3386.0,11667.0,45813.0,3406.0,0.0,96.59084247315181,0.0,
2022-02-10 04:00:00+01:00,56945.0,3386.0,11667.0,45813.0,3521.0,0.0,108.33927585511388,0.0,
2022-02-10 05:00:00+01:00,59238.0,3386.0,11667.0,46407.0,3604.0,0.0,127.82490321667737,0.0,
2022-02-10 06:00:00+01:00,64686.0,3386.0,11667.0,46407.0,3629.0,0.0,93.5263410520706,0.0,
2022-02-10 07:00:00+01:00,69841.0,3386.0,11667.0,46407.0,3612.0,19.0,59.02987501080148,3.55167271647703,
2022-02-10 08:00:00+01:00,71897.0,3386.0,11667.0,46407.0,3514.0,451.0,55.339120887972086,3.507228762822735,
2022-02-10 09:00:00+01:00,71908.0,3386.0,11667.0,46407.0,3321.0,1638.0,43.07069731639203,21.65904843442972,
2022-02-10 10:00:00+01:00,71152.0,3386.0,11667.0,46407.0,3012.0,3153.0,45.68923873241606,35.02753352114821,
2022-02-10 11:00:00+01:00,70204.0,3386.0,11667.0,46407.0,2831.0,4255.0,95.29426389886302,22.500907752203926,
2022-02-10 12:00:00+01:00,70267.0,3386.0,11667.0,46407.0,2900.0,4732.0,115.51460592932192,22.22647835059079,
2022-02-10 13:00:00+01:00,68486.0,3386.0,11667.0,46407.0,3015.0,4797.0,115.98085541816549,27.796470834437386,
2022-02-10 14:00:00+01:00,66255.0,3386.0,11667.0,46407.0,3067.0,4392.0,105.55667870059504,16.34283437149503,
2022-02-10 15:00:00+01:00,63825.0,3386.0,11667.0,46407.0,2967.0,3324.0,122.09391064206682,47.826696071784646,
2022-02-10 16:00:00+01:00,62814.0,3386.0,11667.0,46407.0,2875.0,1793.0,129.63637484340433,59.23182193853862,
2022-02-10 17:00:00+01:00,63540.0,3386.0,11667.0,46407.0,2950.0,535.0,116.46486969475335,27.482981747151985,
2022-02-10 18:00:00+01:00,68919.0,3386.0,11667.0,46407.0,3122.0,48.0,94.93651596457524,4.9228975852561305,
2022-02-10 19:00:00+01:00,70531.0,3386.0,11667.0,46407.0,3338.0,0.0,91.56458385136153,0.0,
2022-02-10 20:00:00+01:00,67186.0,3386.0,11667.0,46407.0,3595.0,0.0,107.50029900290644,0.0,
2022-02-10 21:00:00+01:00,63465.0,3386.0,11667.0,47317.0,3879.0,0.0,112.50805967602247,0.0,
2022-02-10 22:00:00+01:00,63571.0,3386.0,11667.0,47317.0,4162.0,0.0,131.6295276132314,0.0,
2022-02-10 23:00:00+01:00,64021.0,3386.0,11667.0,48647.0,4356.0,0.0,174.16796080631087,0.0,
2022-02-11 00:00:00+01:00,62643.0,3386.0,11962.0,47737.0,4387.0,0.0,68.7775613203642,0.0,
2022-02-11 01:00:00+01:00,60286.0,3386.0,11962.0,47737.0,4348.0,0.0,37.435827444716445,0.0,
2022-02-11 02:00:00+01:00,59506.0,3386.0,11962.0,47143.0,4293.0,0.0,25.079286039185543,0.0,
2022-02-11 03:00:00+01:00,57703.0,3386.0,11962.0,47143.0,4175.0,0.0,22.25557138148419,0.0,
2022-02-11 04:00:00+01:00,57330.0,3386.0,11962.0,47143.0,4067.0,0.0,29.39232036998821,0.0,
2022-02-11 05:00:00+01:00,59799.0,3386.0,11962.0,47737.0,3870.0,0.0,33.98442549861006,0.0,
2022-02-11 06:00:00+01:00,65319.0,3386.0,11962.0,48647.0,3597.0,0.0,52.29132196589774,0.0,
2022-02-11 07:00:00+01:00,70654.0,3386.0,11962.0,48647.0,3329.0,28.0,87.60996824532998,1.1617543641469037,
2022-02-11 08:00:00+01:00,73115.0,3386.0,11962.0,48647.0,2992.0,509.0,95.15800413855884,6.277878997390939,
2022-02-11 09:00:00+01:00,73922.0,3386.0,11962.0,48647.0,2597.0,1760.0,88.48737955137588,44.90021616612438,
2022-02-11 10:00:00+01:00,73257.0,3386.0,11962.0,48647.0,2174.0,3423.0,58.511185456537966,80.51346657953295,
2022-02-11 11:00:00+01:00,72103.0,3386.0,11962.0,48647.0,2037.0,4752.0,50.733733991358136,88.4401684682519,
2022-02-11 12:00:00+01:00,71973.0,3386.0,11962.0,48647.0,2096.0,5421.0,53.22427575281571,96.31626824899222,
2022-02-11 13:00:00+01:00,69847.0,3386.0,11962.0,48647.0,2025.0,5566.0,32.6236210987495,92.14958356733884,
2022-02-11 14:00:00+01:00,67256.0,3386.0,11962.0,48647.0,1944.0,5144.0,22.349642859511462,71.87345906276597,
2022-02-11 15:00:00+01:00,64790.0,3386.0,11962.0,48647.0,1732.0,4051.0,26.961347995126044,38.49522749228183,
2022-02-11 16:00:00+01:00,63638.0,3386.0,11962.0,48647.0,1724.0,2384.0,27.897203592008506,20.468016087048632,
2022-02-11 17:00:00+01:00,64393.0,3386.0,11962.0,48647.0,1740.0,781.0,45.08428614431921,7.656929634557919,
2022-02-11 18:00:00+01:00,70862.0,3386.0,11962.0,48647.0,1810.0,73.0,38.312955246007064,3.931456372179296,
2022-02-11 19:00:00+01:00,72712.0,3386.0,11962.0,48647.0,1941.0,0.0,52.45787425571661,0.0,
2022-02-11 20:00:00+01:00,69577.0,3386.0,11962.0,48647.0,2113.0,0.0,74.94469389394507,0.0,
2022-02-11 21:00:00+01:00,66341.0,3386.0,11962.0,48647.0,2326.0,0.0,95.55581764452796,0.0,
2022-02-11 22:00:00+01:00,66772.0,3386.0,11962.0,47147.0,2547.0,0.0,100.84287243347904,0.0,
2022-02-11 23:00:00+01:00,67928.0,3386.0,11962.0,48647.0,2681.0,0.0,86.10185920600179,0.0,
2022-02-12 00:00:00+01:00,66104.0,3386.0,11919.0,46457.0,2771.0,0.0,38.2902998006484,0.0,
2022-02-12 01:00:00+01:00,64021.0,3386.0,11919.0,45247.0,2865.0,0.0,57.05131848762555,0.0,
2022-02-12 02:00:00+01:00,62968.0,3386.0,11919.0,45197.0,2902.0,0.0,71.92000367147227,0.0,
2022-02-12 03:00:00+01:00,60603.0,3386.0,11919.0,45197.0,2912.0,0.0,79.99991830061197,0.0,
2022-02-12 04:00:00+01:00,60030.0,3386.0,11919.0,45197.0,3004.0,0.0,46.477065818087226,0.0,
2022-02-12 05:00:00+01:00,61220.0,3386.0,11919.0,45197.0,3124.0,0.0,25.373613487989907,0.0,
2022-02-12 06:00:00+01:00,63751.0,3386.0,11919.0,45197.0,3284.0,0.0,31.948948247440757,0.0,
2022-02-12 07:00:00+01:00,66588.0,3386.0,11919.0,45197.0,3544.0,35.0,58.621305993127315,0.9164438231805326,
2022-02-12 08:00:00+01:00,68811.0,3386.0,11919.0,45197.0,3721.0,645.0,70.09060429513735,16.38557072868001,
2022-02-12 09:00:00+01:00,71189.0,3386.0,11919.0,45197.0,3809.0,2119.0,70.19620029565493,42.9037911392179,
2022-02-12 10:00:00+01:00,70613.0,3386.0,11919.0,45197.0,3363.0,3868.0,72.84617601135372,62.87161417747334,
2022-02-12 11:00:00+01:00,69637.0,3386.0,11919.0,45197.0,2918.0,5156.0,32.6601133882898,76.23793164968605,
2022-02-12 12:00:00+01:00,69322.0,3386.0,11919.0,45197.0,3128.0,5723.0,36.21581101287482,74.26546624861473,
2022-02-12 13:00:00+01:00,66273.0,3386.0,11919.0,45197.0,3278.0,5732.0,36.49048582241068,83.28830155832482,
2022-02-12 14:00:00+01:00,62884.0,3386.0,11919.0,45197.0,3166.0,5142.0,30.174275933393606,76.53185077473678,
2022-02-12 15:00:00+01:00,59060.0,3386.0,11919.0,45197.0,3423.0,3815.0,157.47914953949459,52.734096376395094,
2022-02-12 16:00:00+01:00,58054.0,3386.0,11919.0,45197.0,3252.0,2209.0,134.96767396629855,31.882373096833923,
2022-02-12 17:00:00+01:00,59992.0,3386.0,11919.0,45197.0,3451.0,772.0,133.4511741162883,11.633660794954622,
2022-02-12 18:00:00+01:00,67177.0,3386.0,11919.0,45197.0,4129.0,90.0,129.42918330911112,4.324533188864135,
2022-02-12 19:00:00+01:00,69156.0,3386.0,11919.0,45197.0,4877.0,0.0,152.9872362141508,0.0,
2022-02-12 20:00:00+01:00,66878.0,3386.0,11919.0,45197.0,5528.0,0.0,166.6512826233267,0.0,
2022-02-12 21:00:00+01:00,64599.0,3386.0,11919.0,45197.0,6013.0,0.0,158.30411509857515,0.0,
2022-02-12 22:00:00+01:00,65180.0,3386.0,11919.0,45197.0,6217.0,0.0,172.1404373142175,0.0,
2022-02-12 23:00:00+01:00,66522.0,3386.0,11919.0,45197.0,6184.0,0.0,168.65464619315946,0.0,
2022-02-14 15:00:00+01:00,64159.0,3386.0,11487.0,44543.0,6937.0,1973.0,282.95370646096876,33.87015355128004,
2022-02-14 16:00:00+01:00,63452.0,3386.0,11487.0,44543.0,6152.0,1253.0,416.4868288090615,16.615731692662276,
2022-02-14 17:00:00+01:00,64196.0,3386.0,11487.0,44543.0,5816.0,472.0,521.0778359430686,5.692866602927776,
2022-02-14 18:00:00+01:00,69694.0,3386.0,11487.0,44543.0,5895.0,49.0,544.507142810293,5.528210479993611,
2022-02-14 19:00:00+01:00,71433.0,3386.0,11487.0,44543.0,5947.0,0.0,496.566359318016,0.0,
2022-02-14 20:00:00+01:00,67839.0,3386.0,11487.0,44543.0,5969.0,0.0,457.982813152259,0.0,
2022-02-14 21:00:00+01:00,63860.0,3386.0,11487.0,44543.0,6049.0,0.0,444.68923338182395,0.0,
2022-02-14 22:00:00+01:00,63809.0,3386.0,11487.0,44543.0,6159.0,0.0,440.2830438821811,0.0,
2022-02-14 23:00:00+01:00,64221.0,3386.0,11487.0,44543.0,6334.0,0.0,454.7384482856123,0.0,
2022-02-15 00:00:00+01:00,62154.0,3256.0,11912.0,44778.0,6588.0,0.0,133.50826759545566,0.0,
2022-02-15 01:00:00+01:00,60175.0,3256.0,11912.0,44778.0,6642.0,0.0,35.252033733572055,0.0,
2022-02-15 02:00:00+01:00,59244.0,3256.0,11912.0,44778.0,6462.0,0.0,25.943881115212182,0.0,
2022-02-15 03:00:00+01:00,57317.0,3256.0,11912.0,44778.0,6306.0,0.0,84.60065745506985,0.0,
2022-02-15 04:00:00+01:00,56903.0,3256.0,11912.0,44778.0,6009.0,0.0,64.18643698485316,0.0,
2022-02-15 05:00:00+01:00,59340.0,3256.0,11912.0,44778.0,5701.0,0.0,21.316246220692335,0.0,
2022-02-15 06:00:00+01:00,64978.0,3256.0,11912.0,44778.0,5608.0,0.0,24.25174341822719,0.0,
2022-02-15 07:00:00+01:00,70454.0,3256.0,11912.0,44778.0,5609.0,42.0,67.57324759732714,1.4371358589653873,
2022-02-15 08:00:00+01:00,72908.0,3176.0,11912.0,44778.0,5868.0,526.0,126.7890662488743,6.721344403334468,
2022-02-15 09:00:00+01:00,73520.0,3106.0,11912.0,44778.0,6401.0,1728.0,213.0241632248484,24.586515247715546,
2022-02-15 10:00:00+01:00,72412.0,3106.0,11912.0,44778.0,7016.0,3021.0,263.0792333243661,70.1665851613333,
2022-02-15 11:00:00+01:00,71356.0,3236.0,11912.0,44778.0,8258.0,3741.0,314.8789631555414,113.31424291349627,
2022-02-15 12:00:00+01:00,71332.0,3236.0,11912.0,44778.0,9898.0,3904.0,298.189832943023,130.4242950221548,
2022-02-15 13:00:00+01:00,69760.0,3306.0,11912.0,44778.0,11172.0,3758.0,297.4762746622458,124.5265150125725,
2022-02-15 14:00:00+01:00,67825.0,3306.0,11912.0,44778.0,11802.0,3339.0,284.18120542418006,100.90092532789865,
2022-02-15 15:00:00+01:00,65618.0,3306.0,11912.0,44778.0,10961.0,2552.0,356.41502340328293,73.82714152259186,
2022-02-15 16:00:00+01:00,64603.0,3306.0,11912.0,44778.0,11124.0,1386.0,296.70492089622246,50.35404808682391,
2022-02-15 17:00:00+01:00,64923.0,3306.0,11912.0,44778.0,11311.0,437.0,295.9498452852605,22.067141413394033,
2022-02-15 18:00:00+01:00,70524.0,3386.0,11912.0,44778.0,11631.0,46.0,311.9683026346431,3.4773644462528632,
2022-02-15 19:00:00+01:00,72178.0,3386.0,11912.0,44778.0,11945.0,0.0,308.00074211413414,0.0,
2022-02-15 20:00:00+01:00,68438.0,3386.0,11912.0,44778.0,12085.0,0.0,219.80024162518018,0.0,
2022-02-15 21:00:00+01:00,64657.0,3386.0,11912.0,44778.0,11998.0,0.0,133.1398960971988,0.0,
2022-02-15 22:00:00+01:00,64346.0,3386.0,11912.0,44778.0,11718.0,0.0,206.25167379,0.0,
2022-02-15 23:00:00+01:00,64558.0,3386.0,11912.0,44778.0,11506.0,0.0,309.07358727808014,0.0,
2022-02-16 00:00:00+01:00,62316.0,3256.0,11952.0,44745.0,11466.0,0.0,204.7464177665516,0.0,
2022-02-16 01:00:00+01:00,59549.0,3256.0,11952.0,44745.0,11550.0,0.0,206.93324442210604,0.0,
2022-02-16 02:00:00+01:00,58229.0,3256.0,11952.0,44745.0,11859.0,0.0,193.72442905262233,0.0,
2022-02-16 03:00:00+01:00,55876.0,3256.0,11952.0,44745.0,12245.0,0.0,216.66397811303264,0.0,
2022-02-16 04:00:00+01:00,55040.0,3256.0,11952.0,44745.0,12513.0,0.0,235.15500207310063,0.0,
2022-02-16 05:00:00+01:00,57061.0,3256.0,11952.0,44745.0,12739.0,0.0,251.74244249419047,0.0,
2022-02-16 06:00:00+01:00,62126.0,3256.0,11952.0,44745.0,12882.0,0.0,240.17279318906103,0.0,
2022-02-16 07:00:00+01:00,67006.0,3256.0,11952.0,44745.0,12899.0,22.0,200.96923235396233,1.371988681140071,
2022-02-16 08:00:00+01:00,68818.0,3256.0,11952.0,44745.0,12829.0,214.0,169.53309584926282,8.183555965183725,
2022-02-16 09:00:00+01:00,69017.0,3176.0,11952.0,44745.0,12730.0,671.0,149.69881527292657,23.48855930662104,
2022-02-16 10:00:00+01:00,68928.0,3176.0,11952.0,44745.0,12686.0,1192.0,107.0729891242419,37.201447719387176,
2022-02-16 11:00:00+01:00,69165.0,3306.0,11952.0,44745.0,12753.0,1608.0,53.76343881246128,40.48900439778901,
2022-02-16 12:00:00+01:00,69708.0,3306.0,11952.0,44745.0,12921.0,1876.0,30.72230938776606,40.82178708304665,
2022-02-16 13:00:00+01:00,68393.0,3386.0,11952.0,44745.0,13121.0,1905.0,13.76349605040138,34.50703253132101,
2022-02-16 14:00:00+01:00,66165.0,3386.0,11952.0,44745.0,13199.0,1752.0,47.13481915177541,21.846762820876545,
2022-02-16 15:00:00+01:00,64047.0,3386.0,11952.0,44745.0,13537.0,1420.0,100.15842912291465,42.422889898044275,
2022-02-16 16:00:00+01:00,62855.0,3386.0,11952.0,44745.0,13534.0,812.0,97.04159205327979,33.90219358918729,
2022-02-16 17:00:00+01:00,63522.0,3386.0,11952.0,44745.0,13675.0,265.0,97.96649229938575,13.010984370358555,
2022-02-16 18:00:00+01:00,67425.0,3386.0,11952.0,44745.0,13782.0,27.0,81.40829763832265,2.5354627641855494,
2022-02-16 19:00:00+01:00,68461.0,3386.0,11952.0,44745.0,13821.0,0.0,77.7229187617169,0.0,
2022-02-16 20:00:00+01:00,64461.0,3386.0,11952.0,44745.0,13908.0,0.0,76.30247195792953,0.0,
2022-02-16 21:00:00+01:00,60541.0,3386.0,11952.0,44745.0,13979.0,0.0,64.76797631779522,0.0,
2022-02-16 22:00:00+01:00,60047.0,3386.0,11952.0,44745.0,13999.0,0.0,46.25637362397026,0.0,
2022-02-16 23:00:00+01:00,59932.0,3386.0,11952.0,44745.0,14013.0,0.0,34.77413314713082,0.0,
2022-02-17 00:00:00+01:00,57754.0,3386.0,11952.0,46045.0,13987.0,0.0,22.572251459428553,0.0,
2022-02-17 01:00:00+01:00,54622.0,3386.0,11952.0,46045.0,13909.0,0.0,14.166262970026933,0.0,
2022-02-17 02:00:00+01:00,53500.0,3386.0,11952.0,46045.0,13822.0,0.0,27.42905286692197,0.0,
2022-02-17 03:00:00+01:00,51089.0,3386.0,11952.0,46045.0,13751.0,0.0,20.133541097486283,0.0,
2022-02-17 04:00:00+01:00,50490.0,3386.0,11952.0,46045.0,13614.0,0.0,27.339848577880478,0.0,
2022-02-17 05:00:00+01:00,52708.0,3386.0,11952.0,46045.0,13436.0,0.0,21.35568681820203,0.0,
2022-02-17 06:00:00+01:00,57878.0,3386.0,11952.0,46045.0,13217.0,0.0,18.786728732554753,0.0,
2022-02-17 07:00:00+01:00,63028.0,3386.0,11952.0,46045.0,12903.0,49.0,25.736218470794096,2.202197357780261,
2022-02-17 08:00:00+01:00,65241.0,3386.0,11952.0,46045.0,12474.0,499.0,38.58345508810587,3.9999999999999947,
2022-02-17 09:00:00+01:00,65343.0,3386.0,11952.0,46045.0,11832.0,1502.0,56.17180112681221,16.855111131102934,
2022-02-17 10:00:00+01:00,64782.0,3386.0,11952.0,46045.0,11691.0,2561.0,77.10711080015676,38.09658348464632,
2022-02-17 11:00:00+01:00,64423.0,3386.0,11952.0,46045.0,11903.0,3275.0,92.81917201101572,67.92164362854162,
2022-02-17 12:00:00+01:00,64358.0,3386.0,11952.0,46045.0,11722.0,3651.0,126.60149252081136,84.18133244387482,
2022-02-17 13:00:00+01:00,62878.0,3386.0,11952.0,46395.0,11354.0,3735.0,186.61060082393354,80.56185461060745,
2022-02-17 14:00:00+01:00,60829.0,3386.0,11952.0,46395.0,10830.0,3522.0,230.93810533719278,44.89701359851618,
2022-02-17 15:00:00+01:00,58482.0,3386.0,11952.0,46395.0,10774.0,2599.0,474.4965619491753,118.7287920026988,
