DELIVERY_START,load_forecast,coal_power_available,gas_power_available,nuclear_power_available,wind_power_forecasts_average,solar_power_forecasts_average,wind_power_forecasts_std,solar_power_forecasts_std,predicted_spot_price,hour,day_of_week,day_of_month,month,is_weekend,is_peak_hour
2022-03-02 16:00:00+00:00,60905.0,3386.0,11887.0,43290.0,1084.0,587.0,53.63329337948732,24.30067932945524,,16,2,2,3,0,1
2022-03-02 17:00:00+00:00,64865.0,3386.0,11952.0,43290.0,1187.0,108.0,40.392940998888506,8.883371303412103,,17,2,2,3,0,1
2022-03-02 18:00:00+00:00,68426.0,3386.0,11952.0,43290.0,1330.0,0.0,49.86122805840288,0.0,,18,2,2,3,0,1
2022-03-02 19:00:00+00:00,65225.0,3386.0,11952.0,43290.0,1433.0,0.0,68.92744632686498,0.0,,19,2,2,3,0,0
2022-03-02 20:00:00+00:00,61588.0,3386.0,11952.0,43290.0,1483.0,0.0,71.87414043654415,0.0,,20,2,2,3,0,0
2022-03-02 21:00:00+00:00,61495.0,3386.0,11952.0,43290.0,1516.0,0.0,68.66784557471574,0.0,,21,2,2,3,0,0
2022-03-02 22:00:00+00:00,61886.0,3386.0,11952.0,43290.0,1583.0,0.0,57.14911572869199,0.0,,22,2,2,3,0,0
2022-03-02 23:00:00+00:00,59913.0,3386.0,11952.0,43290.0,1632.0,0.0,38.25341199699398,0.0,,23,2,2,3,0,0
2022-03-03 00:00:00+00:00,57758.0,3386.0,11952.0,43290.0,1620.0,0.0,37.4713834167275,0.0,,0,3,3,3,0,0
2022-03-03 01:00:00+00:00,56741.0,3386.0,11952.0,43290.0,1578.0,0.0,31.607685009092144,0.0,,1,3,3,3,0,0
2022-03-03 02:00:00+00:00,54720.0,3386.0,11952.0,43290.0,1515.0,0.0,30.715274776162538,0.0,,2,3,3,3,0,0
2022-03-03 03:00:00+00:00,54092.0,3386.0,11952.0,43290.0,1433.0,0.0,32.146519139876666,0.0,,3,3,3,3,0,0
2022-03-03 04:00:00+00:00,56376.0,3386.0,11952.0,43290.0,1413.0,0.0,29.01565950882431,0.0,,4,3,3,3,0,0
2022-03-03 05:00:00+00:00,61554.0,3386.0,11952.0,43290.0,1443.0,0.0,26.214051014450867,0.0,,5,3,3,3,0,0
2022-03-03 06:00:00+00:00,66396.0,3386.0,11952.0,43290.0,1459.0,141.0,47.4388839710454,2.0863703354080205,,6,3,3,3,0,0
2022-03-03 07:00:00+00:00,68274.0,3386.0,11952.0,43290.0,1431.0,951.0,93.9419407681901,9.500085998922824,,7,3,3,3,0,1
2022-03-03 08:00:00+00:00,68207.0,3386.0,11952.0,43290.0,1333.0,2401.0,113.32670107468302,24.933375275208594,,8,3,3,3,0,1
2022-03-03 09:00:00+00:00,67257.0,3386.0,11952.0,43290.0,1215.0,3738.0,86.12454881447418,31.440211960236287,,9,3,3,3,0,1
2022-03-03 10:00:00+00:00,66353.0,3386.0,11952.0,43290.0,1136.0,4558.0,66.74407270934293,30.633613901294712,,10,3,3,3,0,1
2022-03-03 11:00:00+00:00,66115.0,3386.0,11952.0,43290.0,1060.0,4882.0,65.59125260505867,40.69225328148051,,11,3,3,3,0,1
2022-03-03 12:00:00+00:00,64276.0,3386.0,11952.0,43290.0,1020.0,4816.0,72.66765604651161,58.39822720919202,,12,3,3,3,0,1
2022-03-03 13:00:00+00:00,61957.0,3386.0,11952.0,43290.0,1076.0,4354.0,39.3508186459262,74.17663515295376,,13,3,3,3,0,1
2022-03-03 14:00:00+00:00,60033.0,3386.0,11952.0,43290.0,835.0,3718.0,105.84095210672072,164.3280376815047,,14,3,3,3,0,1
2022-03-03 15:00:00+00:00,58798.0,3386.0,11952.0,43290.0,826.0,2346.0,124.01864939123224,118.38472056600936,,15,3,3,3,0,1
2022-03-03 16:00:00+00:00,58974.0,3386.0,11952.0,43290.0,873.0,946.0,129.02654765589912,42.07000967774675,,16,3,3,3,0,1
2022-03-03 17:00:00+00:00,62917.0,3386.0,11952.0,43290.0,993.0,176.0,130.87092878099406,6.136282934641175,,17,3,3,3,0,1
2022-03-03 18:00:00+00:00,67142.0,3386.0,11952.0,43290.0,1153.0,0.0,141.07819232328706,0.0,,18,3,3,3,0,1
2022-03-03 19:00:00+00:00,64019.0,3386.0,11952.0,43290.0,1369.0,0.0,149.85989223800772,0.0,,19,3,3,3,0,0
2022-03-03 20:00:00+00:00,60504.0,3386.0,11952.0,43290.0,1615.0,0.0,130.84951977518614,0.0,,20,3,3,3,0,0
2022-03-03 21:00:00+00:00,60449.0,3386.0,11952.0,43290.0,1795.0,0.0,116.53958725182322,0.0,,21,3,3,3,0,0
2022-03-03 22:00:00+00:00,60971.0,3386.0,11952.0,43290.0,1869.0,0.0,131.79537711380974,0.0,,22,3,3,3,0,0
2022-03-03 23:00:00+00:00,58928.0,3386.0,11952.0,43180.0,1984.0,0.0,114.60048534727082,0.0,,23,3,3,3,0,0
2022-03-04 00:00:00+00:00,56921.0,3386.0,11952.0,43180.0,2240.0,0.0,86.35486899238984,0.0,,0,4,4,3,0,0
2022-03-04 01:00:00+00:00,56059.0,3386.0,11952.0,43180.0,2485.0,0.0,71.81796614662578,0.0,,1,4,4,3,0,0
2022-03-04 02:00:00+00:00,54028.0,3386.0,11952.0,43180.0,2636.0,0.0,62.62420338553763,0.0,,2,4,4,3,0,0
2022-03-04 03:00:00+00:00,53694.0,3386.0,11952.0,43180.0,2730.0,0.0,82.28072463863468,0.0,,3,4,4,3,0,0
2022-03-04 04:00:00+00:00,55899.0,3386.0,11952.0,43180.0,2812.0,0.0,135.6289271591903,0.0,,4,4,4,3,0,0
2022-03-04 05:00:00+00:00,60916.0,3386.0,11952.0,43180.0,2907.0,0.0,182.1745284707206,0.0,,5,4,4,3,0,0
2022-03-04 06:00:00+00:00,65543.0,3386.0,11952.0,43180.0,2919.0,172.0,218.75193369826923,3.5350717144272874,,6,4,4,3,0,0
2022-03-04 07:00:00+00:00,67178.0,3386.0,11952.0,43180.0,2840.0,1082.0,211.96435759081967,24.195013800584164,,7,4,4,3,0,1
2022-03-04 08:00:00+00:00,67441.0,3386.0,11952.0,43180.0,2574.0,2554.0,120.83348884371344,58.56544855719854,,8,4,4,3,0,1
2022-03-04 09:00:00+00:00,66724.0,3386.0,11952.0,43180.0,2382.0,3687.0,49.893088313291315,92.91291867935465,,9,4,4,3,0,1
2022-03-04 10:00:00+00:00,66124.0,3386.0,11952.0,43180.0,2410.0,4258.0,39.07647103098352,104.14067911124636,,10,4,4,3,0,1
2022-03-04 11:00:00+00:00,66246.0,3386.0,11952.0,43180.0,2466.0,4510.0,60.84943380814006,92.75663921060884,,11,4,4,3,0,1
2022-03-04 12:00:00+00:00,64148.0,3386.0,11952.0,43180.0,2557.0,4534.0,86.9672013902198,71.53053646561602,,12,4,4,3,0,1
2022-03-04 13:00:00+00:00,61566.0,3386.0,11952.0,43180.0,2647.0,4219.0,113.48801439696022,59.74895738418145,,13,4,4,3,0,1
2022-03-04 14:00:00+00:00,59330.0,3386.0,11952.0,43180.0,2662.0,3254.0,115.70441266914206,91.93594647344575,,14,4,4,3,0,1
2022-03-04 15:00:00+00:00,58202.0,3386.0,11952.0,43180.0,2746.0,2189.0,128.02432804521405,34.094220522192195,,15,4,4,3,0,1
2022-03-04 16:00:00+00:00,58880.0,3386.0,11952.0,43180.0,2801.0,953.0,116.53604592571348,10.33851636526834,,16,4,4,3,0,1
2022-03-04 17:00:00+00:00,62836.0,3386.0,11952.0,43180.0,2989.0,192.0,80.76766601193745,3.933878089798522,,17,4,4,3,0,1
2022-03-04 18:00:00+00:00,66351.0,3386.0,11952.0,43180.0,3283.0,0.0,47.44830938497262,0.0,,18,4,4,3,0,1
2022-03-04 19:00:00+00:00,63487.0,3386.0,11952.0,43180.0,3418.0,0.0,101.8114153015971,0.0,,19,4,4,3,0,0
2022-03-04 20:00:00+00:00,60274.0,3386.0,11952.0,43180.0,3415.0,0.0,140.0808695004426,0.0,,20,4,4,3,0,0
2022-03-04 21:00:00+00:00,60573.0,3386.0,11952.0,43180.0,3410.0,0.0,103.06150113341565,0.0,,21,4,4,3,0,0
2022-03-04 22:00:00+00:00,61594.0,3386.0,11952.0,43180.0,3361.0,0.0,59.74152659582772,0.0,,22,4,4,3,0,0
2022-03-04 23:00:00+00:00,59092.0,3386.0,11952.0,43180.0,3270.0,0.0,45.57838181516424,0.0,,23,4,4,3,0,0
2022-03-05 00:00:00+00:00,57001.0,3386.0,11952.0,43180.0,3119.0,0.0,45.29713087337289,0.0,,0,5,5,3,0,0
2022-03-05 01:00:00+00:00,56138.0,3386.0,11952.0,43180.0,2955.0,0.0,41.01542034262689,0.0,,1,5,5,3,0,0
2022-03-05 02:00:00+00:00,53983.0,3386.0,11952.0,43180.0,2843.0,0.0,59.46977042810258,0.0,,2,5,5,3,0,0
2022-03-05 03:00:00+00:00,53237.0,3386.0,11952.0,43180.0,2783.0,0.0,64.25683758535449,0.0,,3,5,5,3,0,0
2022-03-05 04:00:00+00:00,54154.0,3386.0,11952.0,43180.0,2727.0,0.0,54.53250514736203,0.0,,4,5,5,3,0,0
2022-03-05 05:00:00+00:00,56560.0,3386.0,11952.0,43180.0,2679.0,0.0,67.21269040615768,0.0,,5,5,5,3,0,0
2022-03-05 06:00:00+00:00,58695.0,3386.0,11952.0,43180.0,2678.0,190.0,76.08571447855655,4.249182927993974,,6,5,5,3,0,0
2022-03-05 07:00:00+00:00,60460.0,3386.0,11952.0,43180.0,2533.0,1188.0,72.90929094348931,6.760370875853278,,7,5,5,3,0,1
2022-03-05 08:00:00+00:00,62042.0,3386.0,11952.0,43180.0,2202.0,2716.0,71.25745001757006,21.19100808195333,,8,5,5,3,0,1
2022-03-05 09:00:00+00:00,61936.0,3386.0,11952.0,43180.0,2002.0,3982.0,68.19685078884748,55.56004230248213,,9,5,5,3,0,1
2022-03-05 10:00:00+00:00,61437.0,3386.0,11952.0,43180.0,2016.0,4731.0,78.46203444770723,80.58919063409758,,10,5,5,3,0,1
2022-03-05 11:00:00+00:00,61875.0,3386.0,11952.0,43180.0,2093.0,4975.0,75.16022101836424,61.80025276509893,,11,5,5,3,0,1
2022-03-05 12:00:00+00:00,59578.0,3386.0,11952.0,43180.0,2175.0,4902.0,47.0784701635597,33.94540984688805,,12,5,5,3,0,1
2022-03-05 13:00:00+00:00,56475.0,3386.0,11952.0,43180.0,2235.0,4547.0,42.57622921440602,28.74686683694728,,13,5,5,3,0,1
2022-03-05 14:00:00+00:00,53004.0,3386.0,11952.0,43180.0,2220.0,4077.0,69.63963362503134,165.06670128471043,,14,5,5,3,0,1
2022-03-05 15:00:00+00:00,51754.0,3386.0,11952.0,43180.0,2371.0,2688.0,67.51738165388818,97.48509043511643,,15,5,5,3,0,1
2022-03-05 16:00:00+00:00,52707.0,3386.0,11952.0,43180.0,2477.0,1157.0,59.752737866475094,36.24452887010498,,16,5,5,3,0,1
2022-03-05 17:00:00+00:00,56527.0,3386.0,11952.0,43180.0,2638.0,230.0,82.93433527950889,8.158499317344525,,17,5,5,3,0,1
2022-03-05 18:00:00+00:00,61921.0,3386.0,11952.0,43180.0,2860.0,0.0,169.1003341684253,0.0,,18,5,5,3,0,1
2022-03-05 19:00:00+00:00,60409.0,3386.0,11952.0,43180.0,3046.0,0.0,247.1815989452755,0.0,,19,5,5,3,0,0
2022-03-05 20:00:00+00:00,58487.0,3386.0,11952.0,43180.0,3137.0,0.0,252.992080621396,0.0,,20,5,5,3,0,0
2022-03-05 21:00:00+00:00,59344.0,3386.0,11952.0,43180.0,3067.0,0.0,229.2769379717776,0.0,,21,5,5,3,0,0
2022-03-05 22:00:00+00:00,61068.0,3386.0,11952.0,43180.0,2867.0,0.0,237.67354561607073,0.0,,22,5,5,3,0,0
2022-03-05 23:00:00+00:00,59805.0,3386.0,11952.0,42846.0,2680.0,0.0,68.95307204027135,0.0,,23,5,5,3,0,0
2022-03-06 00:00:00+00:00,57987.0,3386.0,11952.0,42846.0,2625.0,0.0,63.39604738096389,0.0,,0,6,6,3,1,0
2022-03-06 01:00:00+00:00,56881.0,3386.0,11952.0,42846.0,2658.0,0.0,35.4365860938512,0.0,,1,6,6,3,1,0
2022-03-06 02:00:00+00:00,54645.0,3386.0,11952.0,42846.0,2667.0,0.0,20.530624343836013,0.0,,2,6,6,3,1,0
2022-03-06 03:00:00+00:00,53698.0,3386.0,11952.0,42846.0,2734.0,0.0,18.01306715235629,0.0,,3,6,6,3,1,0
2022-03-06 04:00:00+00:00,53942.0,3386.0,11952.0,42846.0,2906.0,0.0,33.440025330696514,0.0,,4,6,6,3,1,0
2022-03-06 05:00:00+00:00,54880.0,3386.0,11952.0,42846.0,3140.0,0.0,54.36505149017514,0.0,,5,6,6,3,1,0
2022-03-06 06:00:00+00:00,56099.0,3386.0,11952.0,42846.0,3360.0,222.0,84.15891053371698,3.5668224265054427,,6,6,6,3,1,0
2022-03-06 07:00:00+00:00,57991.0,3386.0,11952.0,42846.0,3368.0,1395.0,71.2386213824395,17.796232251601452,,7,6,6,3,1,1
2022-03-06 08:00:00+00:00,59830.0,3386.0,11952.0,42846.0,3048.0,3221.0,59.076028337922175,35.3994941066471,,8,6,6,3,1,1
2022-03-06 09:00:00+00:00,60425.0,3386.0,11952.0,42846.0,2946.0,4786.0,72.49169436310629,54.18610510941122,,9,6,6,3,1,1
2022-03-06 10:00:00+00:00,60293.0,3386.0,11952.0,42846.0,3375.0,5788.0,49.07377399505404,65.67209094746231,,10,6,6,3,1,1
2022-03-06 11:00:00+00:00,60762.0,3386.0,11952.0,42846.0,3847.0,6259.0,47.987607332688945,64.66426617739836,,11,6,6,3,1,1
2022-03-06 12:00:00+00:00,58014.0,3386.0,11952.0,42846.0,4159.0,6240.0,59.13383513282693,47.39322364071456,,12,6,6,3,1,1
2022-03-06 13:00:00+00:00,54918.0,3386.0,11952.0,42846.0,4448.0,5723.0,49.35823430915708,43.677816268524026,,13,6,6,3,1,1
2022-03-06 14:00:00+00:00,52521.0,3386.0,11952.0,42846.0,4691.0,4930.0,59.882444362744415,276.9340303084056,,14,6,6,3,1,1
2022-03-06 15:00:00+00:00,51950.0,3386.0,11952.0,42846.0,5120.0,3330.0,82.5284751243424,201.34984755671215,,15,6,6,3,1,1
2022-03-06 16:00:00+00:00,53499.0,3386.0,11952.0,42846.0,5222.0,1545.0,91.05544708826828,91.40035774998576,,16,6,6,3,1,1
2022-03-06 17:00:00+00:00,58133.0,3386.0,11952.0,42846.0,5103.0,308.0,170.9835042633029,17.98588511839394,,17,6,6,3,1,1
2022-03-06 18:00:00+00:00,64342.0,3386.0,11952.0,42846.0,5262.0,0.0,208.52056348673477,0.0,,18,6,6,3,1,1
2022-03-06 19:00:00+00:00,62972.0,3386.0,11952.0,42846.0,5494.0,0.0,204.6399780954848,0.0,,19,6,6,3,1,0
2022-03-06 20:00:00+00:00,61167.0,3386.0,11952.0,42846.0,5558.0,0.0,170.98804376654874,0.0,,20,6,6,3,1,0
2022-03-06 21:00:00+00:00,61392.0,3386.0,11952.0,42846.0,5494.0,0.0,157.4177613463665,0.0,,21,6,6,3,1,0
2022-03-06 22:00:00+00:00,62533.0,3386.0,11952.0,42846.0,5308.0,0.0,149.7443191280097,0.0,,22,6,6,3,1,0
2022-03-06 23:00:00+00:00,61640.0,3386.0,11952.0,42760.0,5109.0,0.0,29.762073949098987,0.0,,23,6,6,3,1,0
2022-03-07 00:00:00+00:00,59577.0,3386.0,11952.0,42760.0,4956.0,0.0,74.75539633394938,0.0,,0,0,7,3,0,0
2022-03-07 01:00:00+00:00,59111.0,3386.0,11952.0,42760.0,4885.0,0.0,74.3085776063726,0.0,,1,0,7,3,0,0
2022-03-07 02:00:00+00:00,57411.0,3386.0,11952.0,42760.0,4938.0,0.0,100.89276323504392,0.0,,2,0,7,3,0,0
2022-03-07 03:00:00+00:00,57195.0,3386.0,11952.0,42760.0,5039.0,0.0,104.34420165155636,0.0,,3,0,7,3,0,0
2022-03-07 04:00:00+00:00,60112.0,3386.0,11952.0,43180.0,5135.0,0.0,77.50304653510223,0.0,,4,0,7,3,0,0
2022-03-07 05:00:00+00:00,65661.0,3386.0,11952.0,43180.0,5233.0,0.0,69.60326414102273,0.0,,5,0,7,3,0,0
2022-03-07 06:00:00+00:00,70663.0,3386.0,11952.0,43180.0,5337.0,306.0,76.25406878676006,8.806006565633847,,6,0,7,3,0,0
2022-03-07 07:00:00+00:00,72271.0,3386.0,11952.0,43180.0,5234.0,1796.0,96.9191597642683,19.93756594842308,,7,0,7,3,0,1
2022-03-07 08:00:00+00:00,72237.0,3386.0,11952.0,43180.0,4964.0,4121.0,114.01095005316868,51.33116878553329,,8,0,7,3,0,1
2022-03-07 09:00:00+00:00,70790.0,3386.0,11952.0,43180.0,4857.0,6191.0,123.07876483350444,34.863177945658585,,9,0,7,3,0,1
2022-03-07 10:00:00+00:00,69377.0,3386.0,11952.0,43180.0,4922.0,7434.0,102.31682181412675,29.95923155816236,,10,0,7,3,0,1
2022-03-07 11:00:00+00:00,69332.0,3386.0,11952.0,43180.0,5190.0,7903.0,139.66492347641653,21.53489340551596,,11,0,7,3,0,1
2022-03-07 12:00:00+00:00,67619.0,3386.0,11952.0,43180.0,5357.0,7785.0,225.56749058864287,23.558368619795033,,12,0,7,3,0,1
2022-03-07 13:00:00+00:00,64874.0,3386.0,11952.0,43180.0,5324.0,7056.0,270.1755904466624,26.891940625180105,,13,0,7,3,0,1
2022-03-07 14:00:00+00:00,62884.0,3386.0,11952.0,43180.0,5800.0,6048.0,445.5461139798429,148.80673521196607,,14,0,7,3,0,1
2022-03-07 15:00:00+00:00,61819.0,3386.0,11952.0,43180.0,6048.0,4013.0,445.946913881014,92.44380532440852,,15,0,7,3,0,1
2022-03-07 16:00:00+00:00,62717.0,3386.0,11952.0,43180.0,5901.0,1829.0,438.83775068762225,34.73604550237206,,16,0,7,3,0,1
2022-03-07 17:00:00+00:00,66827.0,3386.0,11952.0,43180.0,5872.0,372.0,414.7728571349296,12.72006289292631,,17,0,7,3,0,1
2022-03-07 18:00:00+00:00,72501.0,3386.0,11952.0,43180.0,6494.0,0.0,334.1940364043829,0.0,,18,0,7,3,0,1
2022-03-07 19:00:00+00:00,69694.0,3386.0,11952.0,43180.0,7235.0,0.0,257.2625534907316,0.0,,19,0,7,3,0,0
2022-03-07 20:00:00+00:00,66185.0,3386.0,11952.0,43180.0,7766.0,0.0,257.9482090874606,0.0,,20,0,7,3,0,0
2022-03-07 21:00:00+00:00,66263.0,3386.0,11952.0,43180.0,8029.0,0.0,288.4899602115416,0.0,,21,0,7,3,0,0
2022-03-07 22:00:00+00:00,66830.0,3386.0,11952.0,43180.0,8123.0,0.0,344.62476027822703,0.0,,22,0,7,3,0,0
2022-03-07 23:00:00+00:00,65025.0,3386.0,11952.0,43180.0,8132.0,0.0,86.03132504436326,0.0,,23,0,7,3,0,0
2022-03-08 00:00:00+00:00,63564.0,3386.0,11952.0,43180.0,7950.0,0.0,93.353569234866,0.0,,0,1,8,3,0,0
2022-03-08 01:00:00+00:00,62813.0,3386.0,11952.0,43180.0,7607.0,0.0,77.1361583701487,0.0,,1,1,8,3,0,0
2022-03-08 02:00:00+00:00,61107.0,3386.0,11952.0,43180.0,7254.0,0.0,42.648318665186714,0.0,,2,1,8,3,0,0
2022-03-08 03:00:00+00:00,60854.0,3386.0,11952.0,43180.0,7124.0,0.0,57.71385352659147,0.0,,3,1,8,3,0,0
2022-03-08 04:00:00+00:00,63628.0,3386.0,11952.0,43180.0,7196.0,0.0,35.75662103320751,0.0,,4,1,8,3,0,0
2022-03-08 05:00:00+00:00,68932.0,3386.0,11952.0,43180.0,7243.0,0.0,45.99250436230137,0.0,,5,1,8,3,0,0
2022-03-08 06:00:00+00:00,73707.0,3386.0,11952.0,43180.0,7144.0,307.0,62.46504905097896,6.712586947623942,,6,1,8,3,0,0
2022-03-08 07:00:00+00:00,75185.0,3386.0,11952.0,43180.0,6913.0,1530.0,58.0117184465706,16.47299235488754,,7,1,8,3,0,1
2022-03-08 08:00:00+00:00,74337.0,3386.0,11952.0,43180.0,6045.0,3306.0,63.94495692656219,51.0982969159679,,8,1,8,3,0,1
2022-03-08 09:00:00+00:00,71782.0,3386.0,11952.0,43180.0,5179.0,4767.0,46.070030523305505,62.965910478234065,,9,1,8,3,0,1
2022-03-08 10:00:00+00:00,69590.0,3386.0,11952.0,43180.0,5103.0,5532.0,81.5383345427175,76.99488566327469,,10,1,8,3,0,1
2022-03-08 11:00:00+00:00,68618.0,3386.0,11952.0,43180.0,5185.0,5712.0,102.53639557884146,64.01054345342291,,11,1,8,3,0,1
2022-03-08 12:00:00+00:00,66210.0,3386.0,11952.0,43180.0,5116.0,5324.0,79.93232431618803,50.0285212771315,,12,1,8,3,0,1
2022-03-08 13:00:00+00:00,63157.0,3386.0,11952.0,43180.0,4829.0,4532.0,42.63958239626765,42.915062791275105,,13,1,8,3,0,1
2022-03-08 14:00:00+00:00,59738.0,3386.0,11952.0,43180.0,4072.0,3594.0,117.27398390771576,48.168643887577694,,14,1,8,3,0,1
2022-03-08 15:00:00+00:00,58457.0,3386.0,11952.0,43180.0,3689.0,2337.0,192.6694245147811,49.57312219786478,,15,1,8,3,0,1
2022-03-08 16:00:00+00:00,59206.0,3386.0,11952.0,43180.0,3347.0,1069.0,256.22940335343515,30.4732383242781,,16,1,8,3,0,1
2022-03-08 17:00:00+00:00,63617.0,3386.0,11952.0,43180.0,3592.0,232.0,254.89670488009455,9.744799182697966,,17,1,8,3,0,1
2022-03-08 18:00:00+00:00,68992.0,3386.0,11952.0,43180.0,4227.0,0.0,216.67500350261315,0.0,,18,1,8,3,0,1
2022-03-08 19:00:00+00:00,65848.0,3386.0,11952.0,43180.0,4680.0,0.0,167.192095582886,0.0,,19,1,8,3,0,0
2022-03-08 20:00:00+00:00,62601.0,3386.0,11952.0,43180.0,4790.0,0.0,165.97939248641282,0.0,,20,1,8,3,0,0
2022-03-08 21:00:00+00:00,62619.0,3386.0,11952.0,43180.0,4636.0,0.0,214.49153422447273,0.0,,21,1,8,3,0,0
2022-03-08 22:00:00+00:00,63192.0,3386.0,11952.0,43180.0,4382.0,0.0,214.7128684383304,0.0,,22,1,8,3,0,0
2022-03-08 23:00:00+00:00,61607.0,2806.0,11952.0,43020.0,3971.0,0.0,77.32860026083917,0.0,,23,1,8,3,0,0
2022-03-09 00:00:00+00:00,59612.0,2806.0,11952.0,43020.0,3732.0,0.0,60.28085140201356,0.0,,0,2,9,3,0,0
2022-03-09 01:00:00+00:00,58823.0,2806.0,11952.0,43180.0,3624.0,0.0,50.69542527478049,0.0,,1,2,9,3,0,0
2022-03-09 02:00:00+00:00,56871.0,2806.0,11952.0,43180.0,3338.0,0.0,124.97743587193725,0.0,,2,2,9,3,0,0
2022-03-09 03:00:00+00:00,56325.0,2806.0,11952.0,43180.0,3216.0,0.0,134.65098918644745,0.0,,3,2,9,3,0,0
2022-03-09 04:00:00+00:00,58856.0,2806.0,11952.0,43180.0,3341.0,0.0,76.96234543189985,0.0,,4,2,9,3,0,0
2022-03-09 05:00:00+00:00,64140.0,2806.0,11952.0,43180.0,3501.0,0.0,60.24416550276189,0.0,,5,2,9,3,0,0
2022-03-09 06:00:00+00:00,68702.0,2806.0,11952.0,43180.0,3648.0,300.0,59.79685107673151,2.5237434587833154,,6,2,9,3,0,0
2022-03-09 07:00:00+00:00,69944.0,3386.0,11952.0,43180.0,3754.0,1561.0,69.02327446811441,16.45046039048226,,7,2,9,3,0,1
2022-03-09 08:00:00+00:00,69327.0,3386.0,11952.0,43180.0,3651.0,3514.0,76.5231606616393,62.29040673524163,,8,2,9,3,0,1
2022-03-09 09:00:00+00:00,67708.0,3386.0,11952.0,43180.0,3573.0,5316.0,97.90139430332944,98.44153236372146,,9,2,9,3,0,1
2022-03-09 10:00:00+00:00,66181.0,3386.0,11952.0,43180.0,3805.0,6398.0,61.71018602162475,89.19782303389978,,10,2,9,3,0,1
2022-03-09 11:00:00+00:00,65620.0,3386.0,11952.0,43180.0,4175.0,6735.0,58.96481724895449,67.57955853678031,,11,2,9,3,0,1
2022-03-09 12:00:00+00:00,63780.0,3386.0,11952.0,43180.0,4603.0,6531.0,63.62204575367213,37.524893698167666,,12,2,9,3,0,1
2022-03-09 13:00:00+00:00,61430.0,3386.0,11952.0,43180.0,4984.0,5891.0,74.30085899273863,44.39502562960862,,13,2,9,3,0,1
2022-03-09 14:00:00+00:00,58347.0,3386.0,11952.0,43180.0,5041.0,4679.0,142.49253670235868,102.92053877427658,,14,2,9,3,0,1
2022-03-09 15:00:00+00:00,57196.0,3386.0,11952.0,43180.0,4958.0,3121.0,87.69550494353493,60.2020144154873,,15,2,9,3,0,1
2022-03-09 16:00:00+00:00,57557.0,3386.0,11952.0,43180.0,4684.0,1400.0,171.17028326498703,35.02692841637293,,16,2,9,3,0,1
2022-03-09 17:00:00+00:00,61049.0,3386.0,11952.0,43180.0,4807.0,283.0,233.064484570803,8.820430828479976,,17,2,9,3,0,1
2022-03-09 18:00:00+00:00,66042.0,3386.0,11952.0,43180.0,5454.0,0.0,240.15649659574717,0.0,,18,2,9,3,0,1
2022-03-09 19:00:00+00:00,63138.0,3386.0,11952.0,43180.0,6183.0,0.0,304.7179010270796,0.0,,19,2,9,3,0,0
2022-03-09 20:00:00+00:00,59775.0,3386.0,11952.0,43180.0,6666.0,0.0,374.08973861853224,0.0,,20,2,9,3,0,0
2022-03-09 21:00:00+00:00,59716.0,3386.0,11952.0,43180.0,6868.0,0.0,391.88569762113104,0.0,,21,2,9,3,0,0
2022-03-09 22:00:00+00:00,60156.0,3386.0,11952.0,43180.0,6804.0,0.0,344.1284770694782,0.0,,22,2,9,3,0,0
2022-03-09 23:00:00+00:00,58051.0,3386.0,11952.0,43060.0,6663.0,0.0,108.56184045333038,0.0,,23,2,9,3,0,0
2022-03-10 00:00:00+00:00,56367.0,3386.0,11952.0,42155.0,6558.0,0.0,105.27953764028224,0.0,,0,3,10,3,0,0
2022-03-10 01:00:00+00:00,55415.0,3386.0,11952.0,42155.0,6267.0,0.0,51.79058510851521,0.0,,1,3,10,3,0,0
2022-03-10 02:00:00+00:00,53655.0,3386.0,11952.0,42155.0,5828.0,0.0,50.31290976368644,0.0,,2,3,10,3,0,0
2022-03-10 03:00:00+00:00,53311.0,3386.0,11952.0,42155.0,5509.0,0.0,84.76464918604975,0.0,,3,3,10,3,0,0
2022-03-10 04:00:00+00:00,55499.0,3386.0,11952.0,42155.0,5311.0,0.0,97.34850808381074,0.0,,4,3,10,3,0,0
2022-03-10 05:00:00+00:00,60742.0,3386.0,11952.0,42155.0,5166.0,0.0,115.71528051122208,0.0,,5,3,10,3,0,0
2022-03-10 06:00:00+00:00,65561.0,3386.0,11952.0,42155.0,5035.0,304.0,118.457019038456,4.352146191316174,,6,3,10,3,0,0
2022-03-10 07:00:00+00:00,66940.0,3386.0,11952.0,42155.0,4769.0,1438.0,178.55037186776644,15.449369130678097,,7,3,10,3,0,1
2022-03-10 08:00:00+00:00,66364.0,3386.0,11952.0,42155.0,3944.0,3027.0,230.02612099470167,39.99444405858835,,8,3,10,3,0,1
2022-03-10 09:00:00+00:00,64918.0,3386.0,11952.0,42155.0,3196.0,4381.0,202.55586657751283,69.93295108215324,,9,3,10,3,0,1
2022-03-10 10:00:00+00:00,63448.0,3386.0,11952.0,42155.0,3124.0,5187.0,216.85641766466833,82.99572790013535,,10,3,10,3,0,1
2022-03-10 11:00:00+00:00,63229.0,3386.0,11952.0,42155.0,3311.0,5421.0,216.62253698406303,71.03271822775359,,11,3,10,3,0,1
2022-03-10 12:00:00+00:00,61299.0,3386.0,11952.0,42155.0,3693.0,5248.0,146.58590690982257,55.55015986869818,,12,3,10,3,0,1
